industry,code,buy_date,sell_date,buy_price,sell_price,pct_reward
电力,sh.600101.csv,2017-11-17,2017-11-27,9.37,9.05,-0.03415154749199556
电力,sh.600101.csv,2019-03-12,2019-03-20,8.73,8.96,0.026345933562428536
电力,sh.600101.csv,2019-06-28,2019-07-08,8.77,8.39,-0.043329532497149215
电力,sh.600101.csv,2020-01-17,2020-02-03,6.77,5.97,-0.11816838995568679
电力,sh.600101.csv,2020-02-04,2020-02-12,5.66,6.0,0.060070671378091856
电力,sh.600101.csv,2020-08-19,2020-08-27,6.49,6.21,-0.04314329738058553
电力,sz.000692.csv,2017-09-12,2017-09-20,6.95,7.04,0.012949640287769792
电力,sz.000692.csv,2017-10-10,2017-10-18,6.96,6.56,-0.05747126436781613
电力,sz.000692.csv,2017-11-17,2017-11-27,5.49,5.08,-0.07468123861566489
电力,sh.600116.csv,2017-09-11,2017-09-19,10.5,10.23,-0.02571428571428569
电力,sh.600116.csv,2017-10-11,2017-10-19,10.02,9.52,-0.04990019960079839
电力,sh.600116.csv,2017-11-17,2017-11-27,8.79,8.07,-0.0819112627986347
电力,sh.600116.csv,2019-03-25,2019-04-02,10.52,9.53,-0.094106463878327
电力,sz.000690.csv,2017-09-12,2017-09-20,8.34,8.28,-0.007194244604316613
电力,sz.000690.csv,2017-10-16,2017-10-24,7.99,7.72,-0.03379224030037553
电力,sz.000690.csv,2017-11-17,2017-11-27,7.77,8.13,0.04633204633204646
电力,sz.000875.csv,2017-09-05,2017-09-13,5.07,5.05,-0.0039447731755425375
电力,sz.000875.csv,2017-10-11,2017-10-19,5.03,4.77,-0.051689860834990164
电力,sz.000875.csv,2017-11-17,2017-11-27,4.14,3.97,-0.041062801932367
多元金融,sz.002316.csv,2012-04-06,2012-04-16,11.3,11.81,0.045132743362831906
多元金融,sz.002316.csv,2012-09-25,2012-10-08,7.95,8.07,0.015094339622641506
多元金融,sz.002316.csv,2012-10-09,2012-10-17,8.27,8.58,0.037484885126964906
多元金融,sz.002316.csv,2012-12-10,2012-12-18,7.17,7.08,-0.012552301255230103
多元金融,sz.002316.csv,2013-02-26,2013-03-06,8.01,8.13,0.014981273408239737
多元金融,sz.002316.csv,2013-10-29,2013-11-06,8.64,8.8,0.0185185185185186
多元金融,sz.002316.csv,2013-12-20,2013-12-30,8.71,8.82,0.012629161882893092
多元金融,sz.000416.csv,2012-04-11,2012-04-19,6.39,6.65,0.04068857589984365
多元金融,sh.600390.csv,2012-09-14,2012-09-24,12.44,11.35,-0.087620578778135
多元金融,sh.600390.csv,2012-10-09,2012-10-17,11.33,10.95,-0.033539276257722905
多元金融,sh.600390.csv,2012-12-07,2012-12-17,9.68,10.24,0.05785123966942152
多元金融,sh.600390.csv,2013-02-21,2013-03-01,12.16,11.78,-0.03125000000000011
多元金融,sh.600390.csv,2013-10-21,2013-10-29,9.06,7.83,-0.13576158940397354
多元金融,sh.600390.csv,2013-12-19,2013-12-27,8.79,8.02,-0.08759954493742883
多元金融,sh.600390.csv,2015-07-23,2015-07-31,13.67,11.21,-0.1799561082662765
多元金融,sz.000563.csv,2012-09-17,2012-09-25,13.78,13.19,-0.04281567489114657
多元金融,sz.000563.csv,2012-10-09,2012-10-17,14.32,14.64,0.022346368715083775
多元金融,sz.000563.csv,2013-02-21,2013-03-01,16.18,16.89,0.04388133498145863
多元金融,sz.000563.csv,2013-10-25,2013-11-04,8.19,8.2,0.0012210012210012167
多元金融,sz.000563.csv,2013-12-23,2013-12-31,7.91,7.96,0.006321112515802696
多元金融,sz.000563.csv,2015-07-23,2015-07-31,11.93,10.7,-0.10310142497904451
多元金融,sz.000563.csv,2017-10-18,2017-10-26,5.22,5.2,-0.003831417624520994
多元金融,sz.000563.csv,2018-03-21,2018-03-29,4.13,3.97,-0.03874092009685226
多元金融,sz.000958.csv,2012-04-12,2012-04-20,3.4,3.5,0.02941176470588247
多元金融,sz.000958.csv,2012-09-20,2012-09-28,2.96,3.04,0.027027027027026973
多元金融,sh.600599.csv,2012-04-11,2012-04-19,10.5,11.03,0.05047619047619034
多元金融,sh.600599.csv,2012-09-13,2012-09-21,10.32,9.53,-0.07655038759689936
多元金融,sh.600599.csv,2012-10-09,2012-10-17,9.69,9.61,-0.008255933952528438
多元金融,sh.600599.csv,2012-12-10,2012-12-18,9.42,9.68,0.027600849256900206
多元金融,sz.002423.csv,2012-04-10,2012-04-18,7.66,8.0,0.044386422976501194
多元金融,sh.600517.csv,2012-04-12,2012-04-20,14.2,13.5,-0.04929577464788726
多元金融,sh.600139.csv,2012-04-16,2012-04-24,19.33,19.16,-0.008794619762027889
多元金融,sz.000532.csv,2012-09-27,2012-10-08,8.04,8.09,0.006218905472636926
多元金融,sz.000532.csv,2012-10-09,2012-10-17,8.25,8.12,-0.01575757575757586
多元金融,sh.600061.csv,2012-09-28,2012-10-08,4.54,4.6,0.013215859030836885
电池,sz.002074.csv,2015-04-07,2015-04-15,30.87,27.51,-0.108843537414966
电池,sz.002074.csv,2016-06-16,2016-06-24,42.11,41.09,-0.024222274994063042
电池,sz.002074.csv,2017-04-24,2017-05-02,30.92,31.65,0.023609314359637645
电池,sz.002074.csv,2017-10-25,2017-11-02,30.06,30.1,0.0013306719893546592
电池,sz.002074.csv,2019-03-26,2019-04-03,17.24,17.17,-0.004060324825985839
电池,sh.600478.csv,2015-03-13,2015-03-23,21.13,22.42,0.061050638902035104
电池,sh.600241.csv,2015-03-31,2015-04-08,11.88,12.19,0.026094276094275948
电池,sh.600241.csv,2017-04-21,2017-05-02,15.18,14.68,-0.03293807641633728
电池,sh.600241.csv,2017-10-12,2017-10-20,12.35,11.77,-0.04696356275303648
电池,sh.600241.csv,2019-03-15,2019-03-25,7.27,7.28,0.0013755158184320937
电池,sz.000049.csv,2015-03-10,2015-03-18,41.44,40.77,-0.01616795366795354
电池,sz.000049.csv,2015-04-01,2015-04-09,42.33,41.54,-0.01866288684148354
电池,sh.600152.csv,2015-03-11,2015-03-19,8.78,9.2,0.04783599088838275
电池,sh.601311.csv,2015-03-16,2015-03-24,16.6,17.21,0.0367469879518072
电池,sh.601311.csv,2015-04-01,2015-04-09,20.93,21.55,0.029622551361681904
电池,sz.002340.csv,2015-03-12,2015-03-20,16.26,16.94,0.04182041820418192
电池,sz.000009.csv,2015-03-10,2015-03-18,16.11,16.61,0.031036623215394243
电池,sz.002733.csv,2015-03-10,2015-03-18,32.4,34.42,0.06234567901234578
电池,sh.600110.csv,2015-03-12,2015-03-20,7.35,7.81,0.06258503401360538
电池,sh.600110.csv,2015-04-07,2015-04-15,8.56,8.54,-0.00233644859813098
电池,sz.002709.csv,2015-04-01,2015-04-09,43.01,41.81,-0.02790048825854441
电池,sz.002709.csv,2016-06-16,2016-06-24,76.55,68.99,-0.09875898105813197
电池,sz.002709.csv,2017-04-24,2017-05-02,38.05,40.39,0.06149802890932987
